ID,Salary
SID132806,2036.9396446415751
SID132869,5873.442209614323
SID132910,3428.094755856421
SID132963,2062.128094130824
SID133109,3040.659958569029
SID133144,3206.1607940541658
SID133177,2650.356543164102
SID133235,3152.389810535181
SID133329,2152.3969553071342
SID13339,3702.6301413768642
SID133588,2155.124332326239
SID133688,3648.4162169558977
SID133707,3056.9912888823496
SID133727,2039.5470847082474
SID133804,2845.364693403145
SID133814,2335.0979816294175
SID133817,2564.332711147294
SID133867,2229.9389847271004
SID133868,3047.125950246127
SID133879,4221.189340013518
SID133884,2192.6820413705873
SID133887,1763.2661057589717
SID133965,3454.4997394253755
SID134102,2961.382105337033
SID134130,1926.333215757268
SID134168,3288.8712147149677
SID134169,4301.263916843979
SID134180,2153.6174779511066
SID134184,2933.3917210197465
SID134314,1818.1776182348035
SID134400,2063.465407088892
SID134433,2170.8266688908666
SID134472,1993.6996560775356
SID134602,3548.4750013413377
SID134710,2688.27501237358
SID134920,2596.870673010045
SID13495,3718.7198891622893
SID134998,2520.1539835093135
SID1351,3479.79477778897
SID135172,2983.7907232497105
SID135262,2399.389963652096
SID135268,2502.668087432111
SID135292,3344.9492149265047
SID135298,3352.9322704609526
SID135339,1877.3358343461032
SID135393,2189.8565897760855
SID135421,2056.29534197484
SID135431,4489.168247254513
SID135460,2083.515397450655
SID135466,3865.6343768467245
SID135494,2256.4036600098825
SID13561,2853.198122291332
SID135621,2269.8939865624216
SID135629,2540.352889263203
SID135747,2847.8727535671696
SID135775,2652.5701515230735
SID135805,3256.084870628751
SID135826,3446.1714838583425
SID135829,2603.4244830567523
SID135831,2574.902599406045
SID135847,4228.846181980378
SID135896,2592.1421331161096
SID135910,2667.7626781764293
SID135920,2849.706858452505
SID135945,1710.5385576291715
SID135989,3852.9124273795587
SID136010,3538.5899348402027
SID136063,2348.412180467834
SID136189,1714.7184287829878
SID136201,2741.9573095427813
SID136264,3172.471407189979
SID136315,2011.0639592831126
SID13635,2342.945755684502
SID136407,3072.0645131363412
SID136481,3129.458479640924
SID136489,2159.0548513108088
SID136509,3674.559956561576
SID13651,3612.294548508046
SID136567,2730.2396156584578
SID136592,2234.729457966928
SID136751,2232.017838320631
SID136805,1733.8907129152105
SID136825,5433.573370934569
SID136857,3626.545724351861
SID136862,2426.537667696576
SID136892,3054.25949406655
SID137013,3522.5987913664026
SID137110,2202.9932855775287
SID137299,1997.4975298352933
SID137353,3019.7101987269043
SID137415,2615.1155804361174
SID137598,2732.0864590434426
SID137611,2609.1997732762825
SID137633,3972.6603680925264
SID137702,3078.267138924724
SID137751,1960.7556075919133
SID137820,3241.064023300619
SID137829,2804.541206420738
SID137850,4218.946053290077
SID137862,1971.846446241695
SID137874,1853.4714775289024
SID137942,2294.9082541589855
SID137987,1893.8704183870639
SID138019,2457.9018730056237
SID138049,2304.741264258468
SID138156,2476.8690346840685
SID138177,2286.9960351214772
SID138235,2155.815959195035
SID138301,3086.201791173606
SID138393,4017.9212606574215
SID138399,2843.903834715119
SID138412,3537.759255247161
SID138429,2131.631552583295
SID138486,2255.189459935581
SID138499,2678.4461416252448
SID138505,2855.1731694541554
SID138520,2917.593715855107
SID138529,2341.073515570614
SID138535,1696.911980915049
SID138543,2046.8629561365387
SID138554,2828.697132588703
SID138567,2408.627298139846
SID138570,2924.219375720121
SID138707,3051.966518322322
SID138729,3901.2309961915266
SID138772,3373.419983823822
SID138798,2238.300841094512
SID13889,1741.2056376932037
SID138920,4413.281383121189
SID138998,2995.3151151460556
SID139019,2891.4716705521596
SID139045,2420.543234373195
SID139088,2404.7544198749956
SID139158,2308.970545711651
SID139184,2650.556266791259
SID139209,2182.5736803856375
SID139212,2306.048386314901
SID13933,2844.9194012168673
SID139457,2338.0702602993156
SID139519,2597.2280142101577
SID139523,2168.8212498749394
SID139528,3207.5531903494225
SID139586,2056.066460751968
SID139716,2866.2551611689173
SID139780,3278.5638961366885
SID139927,2924.9647007620806
SID140050,3385.6748814727353
SID140087,3506.783170563225
SID140097,1963.9082445674055
SID140145,2235.151365409895
SID140160,2326.4210162960158
SID140265,2205.514853620718
SID140336,2594.6557057579207
SID14040,2620.177814190773
SID140452,2452.7265644375234
SID140520,2078.7019092509336
SID140876,2680.403585681401
SID140900,2790.292025462378
SID140930,3261.884109942978
SID140970,3748.4579817771837
SID140973,2363.6674863349203
SID140974,2190.4864432092986
SID140983,2231.66686434509
SID14107,4106.097233117911
SID141080,2674.972150995197
SID141099,2883.8964615224595
SID141100,2883.8964615224595
SID141147,2199.267880399202
SID141168,2514.2761711021917
SID141190,2751.2652716195926
SID141263,5253.298993336613
SID141334,2353.865811226666
SID141342,2499.250303319091
SID141350,2554.2412165868213
SID14138,3073.236074912093
SID141387,2084.060518938681
SID141421,2920.8656928313444
SID141440,2287.984379841704
SID141466,2237.115052346382
SID141473,2736.6878367684567
SID141546,1865.9076859374445
SID141566,2706.3940166177576
SID141658,2161.832648648816
SID141669,4591.895758680509
SID141785,3100.8387645029065
SID141789,2753.3494808539303
SID141879,2018.0278105434177
SID141946,2204.9648215670663
SID141984,2260.8087361206835
SID142112,2546.3156872826758
SID142137,2422.884000701669
SID14217,2998.5371876516147
SID142205,2238.5500309027775
SID14225,2274.427612163851
SID142375,2339.913291531326
SID142475,5622.615221835567
SID142489,3422.9330752108954
SID142565,4346.341237327698
SID142673,3925.5810828613294
SID142698,2390.5621012293414
SID142699,2762.2825371849835
SID142742,3223.286358137985
SID142750,2832.6601859279212
SID142809,2191.7544748815444
SID142856,2821.561998357435
SID142863,4000.365520745538
SID142878,2910.3230803186816
SID14292,2949.2079929868555
SID142920,2301.1739811108396
SID142989,2472.55875255812
SID143025,2733.8473306846918
SID143248,2647.441474151413
SID143258,4280.18262381027
SID143338,1799.3292100340025
SID143550,2524.5406822325003
SID143580,2058.1477007487647
SID143603,2041.0017178105552
SID143709,2327.9611560856497
SID14373,3264.5289791767736
SID143792,2648.9149127787555
SID143953,3093.5798106622487
SID143996,2214.955775386843
SID143997,2459.640425744742
SID144061,1972.4281313144145
SID144223,2318.851874933924
SID144267,2368.6550953202964
SID14427,2345.0721737966987
SID144334,2456.3791125445764
SID144360,2600.751120242885
SID144427,2643.1523166309044
SID144532,3084.435214346704
SID144562,2397.8076681328885
SID144634,2115.6927648942665
SID144713,3674.979270109443
SID144753,2962.7205148647245
SID144812,2157.0655385235395
SID144991,3396.752159396936
SID145009,3052.769236140941
SID145133,3097.6212624762293
SID145154,2168.328564420292
SID145218,2341.2914975255862
SID145278,2783.8776444754417
SID145397,2799.4845382347335
SID145416,2394.0858480400366
SID145567,2608.1645103566343
SID145574,2555.786633190137
SID145611,2765.302008922781
SID14565,2400.473566102914
SID145654,2725.9582946397404
SID145723,4091.9995915232253
SID145767,1616.6822617960167
SID145787,3057.933611474312
SID145815,2018.6597685274178
SID145835,3611.6133587716013
SID145870,3226.0159493504157
SID145885,2066.363693350637
SID1459,3721.899395015209
SID145924,2933.7272286154384
SID145946,2371.5348610629276
SID145965,2344.156970009253
SID146022,2212.0144724798956
SID146056,5392.134372717613
SID146078,2838.561016699765
SID146110,2280.5923624916913
SID146131,1719.7598899083166
SID146143,1961.1005774301027
SID146202,1884.168034066071
SID146208,3966.998481875083
SID146338,4249.350670095699
SID146436,4675.827635078846
SID146445,2842.965227053616
SID146546,2615.324226175229
SID146553,2443.3298150215364
SID146694,2252.6081135550767
SID146711,2309.4651207203888
SID146891,2239.359493793958
SID146944,4663.796802342418
SID146981,2207.702295119647
SID147130,2714.3837381074864
SID147298,3904.5281797846314
SID147506,2759.74612303497
SID147680,4820.54921663307
SID14769,2591.852796087582
SID147692,2463.8874307353103
SID147718,1792.485327217569
SID147730,2450.4951297524926
SID147787,2490.8237244861393
SID147901,2132.9096991293923
SID147907,1820.4165921598344
SID148019,2593.360744916565
SID14806,3152.285302606404
SID14807,2103.8960625609448
SID148158,1760.5417512538613
SID148172,1917.6004720280037
SID148221,3445.759301085966
SID148304,2524.839263619251
SID148392,2803.318823966676
SID14869,3154.1754718954535
SID148705,2687.3274397899763
SID148734,2307.3270160042084
SID148803,1877.0593835286695
SID148818,2239.6909257516745
SID148877,2416.1739348129504
SID148909,2504.773357591236
SID148960,2131.6505415231622
SID148961,2638.8961782770875
SID149007,2878.2517009164285
SID149026,2195.437719635911
SID149079,2881.617402407524
SID149210,2458.146513140609
SID149224,2217.8461957163863
SID149237,2522.5722946956103
SID149285,3971.934799183157
SID149295,3646.9674692701715
SID149337,2550.666602736465
SID14941,2081.2939622859963
SID149479,3859.809620454234
SID149499,2358.703005635508
SID149538,1957.324231574013
SID149555,2264.5239225705927
SID149671,2146.793846101648
SID149705,2244.0887776819795
SID149726,2589.7995194025643
SID149734,3179.4634684299767
SID14989,5146.491971163152
SID14990,2317.9235253061247
SID149925,3160.707680931601
SID149990,2641.011209362168
SID149995,2335.7416503981362
SID150050,3827.8476965801074
SID150061,2273.321862687563
SID15016,3343.739574374246
SID150352,2430.8869902757515
SID150388,5068.9170444518095
SID150446,2579.138795877733
SID150540,2762.233679772918
SID150550,2377.476030717539
SID150919,2284.164514030899
SID15101,2435.893121788497
SID151036,3357.6456238944684
SID151049,2417.784328497163
SID151083,1920.0361776286468
SID151085,2575.4633626678146
SID15110,2030.9170849465531
SID151227,2817.6861948595674
SID151236,4004.7445386637123
SID151240,4004.7445386637123
SID151505,2602.796449432649
SID151612,2428.4287240472427
SID151637,3715.73052977574
SID151719,1771.48532881733
SID151819,4437.344061214178
SID151881,3227.6556474938234
SID152074,5365.29323403591
SID152217,1348.2684209853549
SID152223,1425.774832280101
SID152348,2739.2397044985482
SID152427,2908.1049434276533
SID15243,4700.360008681523
SID152494,2356.797541526459
SID1525,2341.8125210813578
SID152551,2150.1202523147117
SID152589,2141.012854144848
SID15262,2462.2114617803354
SID152717,1909.0084407395084
SID152760,1882.7969242257793
SID152764,2155.0828453663275
SID15278,2714.973547336413
SID152800,2621.2112685064208
SID152916,2376.1837718917523
SID15293,4972.240984112944
SID152935,2254.5203122227326
SID152997,2188.7108944432207
SID153084,3692.789019373493
SID153103,2546.481983483932
SID153145,3251.6444434952796
SID153237,4655.340764165898
SID153345,2151.964834493891
SID153511,3387.0394987334507
SID153523,2836.4085535563404
SID153528,2633.3073303208316
SID153549,3435.1295790206455
SID15357,3136.5247699949377
SID153640,2099.2356885200434
SID153657,2118.413609372616
SID153734,4364.502708151632
SID153754,2593.2613202962734
SID15383,2397.283532909124
SID153884,2518.0830235501567
SID15389,2587.6841056670314
SID153911,5644.042386827472
SID153948,2365.9461213836576
SID153959,2031.6016367885304
SID154082,3750.0765447423237
SID154084,3750.0765447423237
SID15421,3311.573420033777
SID154257,2012.3946414967274
SID15426,2655.815747130172
SID154371,4915.994707202195
SID154490,3141.292950419183
SID154497,2237.4061014047834
SID154580,3220.923330665094
SID154623,2413.53881076778
SID154626,2335.4387592818543
SID154705,3301.0292805538106
SID154706,2203.551520329124
SID154769,2336.2864840358993
SID154779,2367.523234719722
SID154787,4951.471672610865
SID154815,3244.666173032378
SID154848,2047.101009280358
SID155013,2235.612676413849
SID155036,3106.4256958866476
SID155074,1981.6469292416743
SID155076,1981.6469292416743
SID155116,3079.4990960563186
SID155145,3286.571038892088
SID155194,2383.1245886686356
SID155207,2830.108738196868
SID155242,2448.58761947547
SID155605,2150.7278987704585
SID155681,2276.3391360900955
SID155776,3352.9576764997773
SID155779,2968.9663571679584
SID155794,2532.7346630684074
SID155861,1588.0791758799705
SID155988,1645.9579165641103
SID15599,2922.5566766297293
SID156011,2799.8835813243795
SID156082,1885.6378134837207
SID156103,2463.0876873825046
SID156143,2320.046371876996
SID156186,2619.139004458569
SID156210,3423.7099661892144
SID156227,2338.1407727665733
SID156232,4150.471951718759
SID156244,3328.9026519088948
SID156365,2112.5519719280587
SID156420,2027.5785764066754
SID156562,2560.7910573517424
SID156628,2364.484899383599
SID156713,2984.174077612513
SID156717,2130.755847202924
SID156905,3544.0109501900183
SID156911,2237.058295498254
SID157013,5577.248587756991
SID157030,2393.365500994859
SID157033,3824.060039611862
SID157152,2846.571003671773
SID157275,2498.012127454183
SID157344,2182.3018599710817
SID157345,2208.742311666453
SID15735,3563.9447038820613
SID157351,4532.703054116066
SID157488,2772.9983337852445
SID157522,2207.627798818316
SID15757,2868.6857156549822
SID157571,2533.439043655324
SID157574,1797.629924087309
SID157645,3195.3295306159484
SID157655,2112.7817086305863
SID15770,2924.7461205215295
SID157782,2451.7272391576207
SID157852,2368.364298896141
SID157954,2367.749236543106
SID158029,2807.8532104337787
SID158165,2812.157830639047
SID158168,2056.396605245555
SID158223,2437.5000530396724
SID158260,4290.993325003572
SID158383,3345.234077325843
SID158388,2206.4579991479395
SID158415,2147.1086791430293
SID158484,3547.801396449512
SID158559,2168.22196880425
SID158589,2804.4498571579156
SID158646,2293.0950605203398
SID158653,2087.6058883091164
SID158678,4590.09475953359
SID158767,2643.949203872936
SID158779,2445.137896049453
SID158803,3737.534319623421
SID158830,3541.40162089668
SID15886,2453.5297733973075
SID15887,3626.416932122627
SID158877,2856.2027911387795
SID158898,3147.8842871300917
SID15903,2117.251376505332
SID159069,2369.154139199498
SID159071,1765.6827445970841
SID159081,2250.2983443309263
SID159122,4875.911993810787
SID159142,2500.422081576629
SID159151,2500.627626900427
SID159152,2905.142263287595
SID159428,2664.005757385887
SID159508,2242.8217828290453
SID159575,3247.6307053214705
SID159589,1992.3033262937665
SID159671,2199.1720985342527
SID159688,2752.2384734070833
SID159822,4591.0592017944955
SID159838,2290.613425228099
SID159850,2478.6789972266674
SID159872,2171.2186336356435
SID159966,2137.3575649858944
SID160190,2731.257900473158
SID160211,1798.311216167356
SID160254,2350.2176488166756
SID16037,1777.8153415146303
SID160449,4051.3054437563555
SID160614,2398.345787832265
SID160626,4024.7691384782784
SID160693,2861.676713537535
SID160762,3024.9045575478044
SID160889,2607.43652265585
SID161258,2903.4967766722093
SID161390,4194.162917931868
SID161451,2268.8269641141405
SID161482,5915.081730868614
SID161572,3602.860070147575
SID161598,3723.1101871525193
SID161744,2151.472396438404
SID161755,2101.774358011149
SID161785,2183.0924771820046
SID161833,2339.231352265027
SID161896,3410.456614432122
SID1619,2373.5217333829873
SID161909,2650.5336185594633
SID161912,2573.2311572364342
SID161913,2714.1146269310602
SID161974,2446.9211365428328
SID161982,2313.9631133544794
SID161995,2284.8126088103327
SID161999,1948.0030083517274
SID162063,2274.50783871489
SID162102,3615.7493922927656
SID162144,2174.6361616974477
SID162168,2078.5247878572923
SID162326,2182.5389593865066
SID162476,1981.487241129666
SID162478,2812.0703833562097
SID162487,2149.27545446652
SID162643,2872.530607019279
SID162702,4265.111023066914
SID162830,2131.8629173942704
SID162838,2398.3731676129214
SID16314,4703.626499935976
SID163394,2250.334444648935
SID163470,2263.486201677636
SID163490,2555.6021648348806
SID163496,2368.381735499953
SID163526,2521.6381728480687
SID163530,2269.419404390733
SID163643,2084.271261971275
SID163672,3746.264506584032
SID163680,2112.6785540169244
SID163732,2514.835706773747
