ID,Salary
SID113233,4095.3854376745962
SID113382,2177.295017474628
SID113486,2590.7159314630303
SID113654,2481.597101903547
SID113762,2068.2244805900805
SID113910,3798.759175297695
SID114059,1963.3104209757116
SID114080,4345.542255490534
SID11411,2650.3020654204306
SID114238,2942.129153075239
SID114519,3407.174318725329
SID114531,2053.4452779725516
SID114559,2744.3290323364254
SID114580,1735.0462311997035
SID114635,4868.063106522064
SID11464,3321.612666347712
SID114752,2240.166835322031
SID114925,2560.6901146035593
SID114966,2113.97760842696
SID115004,1936.911216979467
SID115045,2638.243116583855
SID115088,2301.785755188047
SID115178,2043.866120565719
SID115190,5225.089605826841
SID115196,2414.5692087435946
SID115215,2180.3988868478505
SID115226,1686.7679625798742
SID115325,3742.521584322322
SID115525,5314.544576238086
SID115546,2169.6187657822848
SID115581,2916.1414175805626
SID115597,2580.5183305855344
SID115644,2305.526743987887
SID115678,4014.862354377516
SID115745,2332.107191873387
SID11576,2497.0228206797015
SID115837,3402.3250225698107
SID115842,4629.843295469149
SID115996,2196.729360685203
SID116065,2933.9160930247385
SID116069,2346.4252211919297
SID116128,2811.840223396321
SID116203,2646.3786002645497
SID116226,2350.9770388190827
SID11623,2703.3174632062387
SID116334,3280.878511199364
SID11634,2285.3395648437076
SID116352,2442.21858170224
SID116403,2594.704742110564
SID116483,2401.338652410178
SID116655,2438.5594473938772
SID116668,2386.571538244429
SID116763,2524.7114538343226
SID11681,2184.6351191713466
SID116920,2381.9911235674786
SID116957,2133.6471606430728
SID116958,2255.423145738221
SID116970,2429.8490019262003
SID117067,2057.8418112979653
SID117121,2486.538083769106
SID117260,2490.1328894470284
SID117388,5888.310024668429
SID117408,2396.4583485721746
SID117432,3625.2433527141466
SID117442,4685.410556073272
SID117462,3626.343731614777
SID117755,2095.3361564755355
SID117800,2430.0592627324813
SID117822,2563.9845741989943
SID11784,2011.8754474646455
SID117889,3219.7942336284273
SID117915,2321.3426788184797
SID118018,2306.226977615642
SID118128,3431.7645184953494
SID118218,3651.94955049665
SID118343,2400.3339315029475
SID118405,3071.653969899299
SID118463,2913.103142852607
SID118471,4111.9238644862535
SID118506,1625.6880995931622
SID118525,2422.434549024125
SID118554,2153.7302381125755
SID118586,3463.252754600674
SID118594,2157.6855501723426
SID118622,2061.9424464080234
SID118679,3416.989216892023
SID118688,3889.034703112251
SID118718,2728.6356705398084
SID118732,2226.5337387978534
SID118791,1287.684827428287
SID118869,3710.7527622460916
SID118890,3258.321562317089
SID119001,1968.495597195706
SID119028,2829.9490724982024
SID119118,3016.2459928203157
SID119152,1840.7324840170927
SID119223,2502.5721924016707
SID119229,2132.6290605485256
SID119298,2601.3024542151047
SID119414,6109.606189384465
SID119469,2481.0363100144473
SID11960,2177.6290052125705
SID119621,2112.78795397562
SID119624,1515.0914133577937
SID119731,2443.5494538503203
SID119795,3607.9430256344426
SID119831,2473.91529698477
SID119839,2578.6483649864736
SID119909,2426.187616765229
SID119930,2683.84529950604
SID119936,4339.038519645086
SID12011,2221.6230404023017
SID120116,1875.1589131635565
SID120215,3114.3395453928274
SID120303,6783.146514835683
SID120369,2709.4447467120326
SID120377,2983.004120095341
SID120403,2169.190057769051
SID120442,2000.0184158231718
SID120494,2738.139738804301
SID120523,2097.5603733013645
SID120525,1872.1627152044373
SID120530,2255.587553009749
SID12056,2732.1558611661303
SID120580,2805.052691698506
SID120611,2346.2804454430016
SID12063,2043.454636104394
SID120699,3157.0386677042607
SID12078,3737.161415348141
SID120988,2457.171105659681
SID120997,2569.572542463712
SID121067,2464.8177472149496
SID121093,3335.6236376028464
SID121201,2830.05625394606
SID121278,2289.733212953274
SID121394,3073.10108329298
SID121395,2473.270803967549
SID12141,2812.948907938218
SID121440,1816.016678405873
SID121457,2104.286227678539
SID121463,2114.71838949678
SID121489,3778.2518266737334
SID121525,2103.693396883657
SID121657,2204.3110872835477
SID121686,2164.706367499134
SID121719,1986.6528884089523
SID121881,2172.800509661674
SID121907,2150.0861295730992
SID121920,2276.3186758215857
SID122339,1864.0910837177457
SID122432,2787.531614214281
SID122436,2162.261015343649
SID122617,2164.817056359379
SID122650,2469.035709764459
SID122673,2768.7747035543707
SID122712,2004.4051401170693
SID122748,2738.48936007194
SID122836,2922.632812153923
SID12286,2171.8927645521276
SID122942,1978.181741655536
SID123052,2386.8997519167738
SID123056,3234.5454137711995
SID123092,5176.081556006375
SID123126,2503.18398364653
SID123164,2927.131066622095
SID123311,3137.429673995593
SID123414,2198.2122160267104
SID12355,2725.8505303827405
SID123656,3669.73198966295
SID123859,3211.669632505543
SID123886,3072.6093727910643
SID123896,1876.8003331779553
SID123959,3523.127911235934
SID124108,2326.114979274567
SID124126,3016.259938567099
SID124176,4498.505455785897
SID124217,2020.8385586553272
SID124313,2020.248594802517
SID124353,2820.681895670532
SID124361,2884.511464626428
SID124366,2833.212044195985
SID124406,2372.5600797015213
SID124445,2672.0589606200842
SID124464,2184.5419545909567
SID124479,2203.2073994803936
SID124525,2530.967958351885
SID124586,6204.7672385383075
SID124640,1853.2598047551933
SID124642,3985.3292846139766
SID124715,3389.347636773571
SID124767,1674.3696241873836
SID124851,2826.402115470012
SID124855,4005.879159192544
SID12489,3072.7719374238454
SID124939,1946.3836520969771
SID124949,2364.0111643096006
SID124995,3088.1054216890575
SID125153,2504.588591362166
SID125184,2028.8673929142833
SID125258,2081.4586465718976
SID125296,2474.2382017241853
SID125366,3191.2091085546544
SID125404,2454.113163793087
SID125434,2336.33106133365
SID125437,2017.1956721135023
SID125502,5497.24585082333
SID125611,2813.718367730098
SID125689,2947.416552243008
SID125733,3566.81514060239
SID125835,2402.632941817206
SID125862,2087.827857522328
SID125915,2799.868503428985
SID12600,1732.5914966650864
SID126082,3025.1432730660713
SID126101,3204.206233721717
SID126174,2861.611040023033
SID126186,1724.9456166234354
SID126352,2741.8265629338184
SID126499,3069.9834166038445
SID126529,2269.500510954118
SID126540,6058.008195400528
SID126565,3139.436502299565
SID126587,2517.955307040947
SID126651,4128.537901773247
SID126666,2142.7201701472686
SID126761,2242.094294249175
SID126878,2116.9522908657536
SID126943,1679.7371402563929
SID127107,2337.7720470607373
SID12712,2807.564957019029
SID127126,2327.519797043997
SID127266,2909.7505569859904
SID127281,2278.133302481823
SID127305,2826.088637701397
SID127347,4995.7336058584315
SID127355,2969.5650878374718
SID127366,1911.0868812517979
SID127436,2655.950333648251
SID127483,2158.997900196962
SID127534,1773.1654526396853
SID127597,3813.132548639767
SID127677,2696.8971791976746
SID127706,1757.2336802054149
SID127739,2868.3364426845956
SID127747,1904.3017879580332
SID127762,2455.3914385988414
SID12792,2354.585555642438
SID127938,3135.3019974324584
SID127939,3629.5873344770926
SID127941,2270.1708557549423
SID128014,2138.748334674689
SID128026,2407.3486963842497
SID128046,2530.7021839210233
SID128281,2657.1574782881094
SID128305,1951.029197637956
SID128317,2097.4970235101
SID128347,2762.8392373598863
SID128414,1757.2336802054149
SID128430,2222.998082687555
SID12857,2852.7380053452275
SID128626,3123.9019425098336
SID128872,3524.303292176278
SID128876,2000.560717086013
SID129056,2591.1996174025244
SID129065,1801.9027382638212
SID129073,2130.2274561229997
SID129082,2522.940837578151
SID129094,2597.8044419225334
SID129176,2107.502628011996
SID129181,2404.36939020592
SID129202,4938.94551793943
SID129354,2395.052934783943
SID129355,2006.8323715452505
SID129417,2370.048260452845
SID129455,2230.0689176562455
SID12946,2342.5814253572285
SID129487,2653.2848272952915
SID129506,1658.3754082758658
SID129531,1996.576792602824
SID129533,5485.446609567337
SID129540,4905.911274828556
SID129604,3700.8645847634625
SID129625,2776.9738988183453
SID129626,2042.9008117235937
SID12964,2342.5814253572285
SID12970,2265.7334912517044
SID129744,2405.6532942201416
SID129753,2721.347585437371
SID129768,2928.375425783245
SID129809,1905.6806807376988
SID129815,2781.391992193544
SID129848,2382.3313675897375
SID130141,4344.285781327337
SID130186,2767.344599382052
SID130217,1699.9959813449825
SID130257,3072.2776507495755
SID130299,3126.039263316844
SID130460,2135.3948355488365
SID130633,2574.9984058120453
SID13069,2390.579756911894
SID130709,2174.6850346580004
SID130819,2039.4964538808465
SID130859,2598.538968546329
SID130918,2080.868353366407
SID131003,1864.1448183001407
SID131104,3889.876942556024
SID131125,2210.9289254506602
SID131155,2682.9535326045852
SID131218,1820.6307056931073
SID131219,2283.060987526224
SID131246,2159.594286989401
SID131330,1841.6679953075525
SID131534,1856.8648698634913
SID131686,2558.496514937857
SID131706,2545.2177761728
SID131758,2208.709230446276
SID131823,2219.0685055383124
SID131845,2983.3655375163935
SID131984,1958.246826368528
SID132006,2401.7306248486834
SID132045,2186.5218104037476
SID132068,2264.9337559945534
SID132084,3956.9522269241393
SID132286,2075.544429695084
SID132320,3596.4282119629556
SID132362,2437.5309107854173
SID132440,3131.755882659509
SID132535,2006.2712667159803
SID132544,2043.8500088364985
SID132592,2333.331764759656
SID132744,2923.029427481545
SID132765,2919.7848553272497
SID13277,2665.1690949857607
SID132779,4348.975504496243
SID132806,2094.82879527311
SID132869,6036.160096532589
SID132910,3634.928593482126
SID132963,2031.0507441567945
SID133109,3040.2628592636397
SID133144,3088.413994329828
SID133177,2529.8844618456246
SID133235,3234.459305408127
SID133329,1862.6473202750274
SID13339,3274.5154042100944
SID133588,2023.8394287002202
SID133688,3306.6808119512707
SID133707,3274.7143309402495
SID133727,1788.0851299866713
SID133804,3011.556163929288
SID133814,2197.6285323197285
SID133817,2548.160862994392
SID133867,2302.5167229311264
SID133868,2596.3991894609035
SID133879,4129.546560304761
SID133884,2035.0584165482337
SID133887,1756.8471978503158
SID133965,3378.332969619223
SID134102,2820.296849086922
SID134130,1760.8814974608563
SID134168,2978.747341512812
SID134169,4330.957689528627
SID134180,2015.667794890755
SID134184,2942.7423985190117
SID134314,1687.9992040082557
SID134400,2165.4332230109894
SID134433,2159.1226793635938
SID134472,1884.493836948995
SID134602,3436.016418714897
SID134710,2768.9275472319787
SID134920,2808.6717138920344
SID13495,3858.479644850028
SID134998,2243.7565229847164
SID1351,3124.2248055534324
SID135172,2995.0144591224507
SID135262,2404.0287924257686
SID135268,2551.682535025819
SID135292,3103.766079847763
SID135298,2736.3538549202176
SID135339,1893.900931353021
SID135393,2403.5047389454053
SID135421,2118.072083015026
SID135431,3873.481868539903
SID135460,1837.3156764278187
SID135466,3554.6573089053304
SID135494,2368.970130888382
SID13561,2865.470043087526
SID135621,2094.7740857442545
SID135629,2215.9235347889144
SID135747,2772.05475747391
SID135775,2487.334981498255
SID135805,2902.7306947358434
SID135826,3505.4410303886607
SID135829,2378.6849037816514
SID135831,2544.7445842822876
SID135847,4258.3022269814655
SID135896,2363.840714834747
SID135910,2965.3968734261953
SID135920,2922.366700359565
SID135945,1716.849277853741
SID135989,3683.213598836317
SID136010,3527.259448515883
SID136063,2165.8072016674864
SID136189,1632.9786775250354
SID136201,2616.355864493934
SID136264,3104.3231153995725
SID136315,2176.32694423262
SID13635,2059.663805839667
SID136407,3180.8236283505103
SID136481,2951.8687342271724
SID136489,2280.7781939420474
SID136509,3592.135562653292
SID13651,3266.3200628928626
SID136567,2769.5703494176687
SID136592,2099.321334559802
SID136751,2186.1281609276
SID136805,1779.512754129869
SID136825,5526.339186143005
SID136857,3362.000969605551
SID136862,2353.5168919615585
SID136892,2974.385084763984
SID137013,3441.1730160710986
SID137110,1945.435122682264
SID137299,1917.9768479850213
SID137353,2859.0080553419784
SID137415,2355.119946688823
SID137598,3107.806416229218
SID137611,2567.5559137761143
SID137633,4069.18611991448
SID137702,3213.861588082162
SID137751,2070.693105043351
SID137820,3447.5530861705092
SID137829,2675.026684159299
SID137850,3841.0976728362266
SID137862,1967.9194367565376
SID137874,2025.3719238234085
SID137942,2136.185384495759
SID137987,1863.4202439042506
SID138019,2327.565745879902
SID138049,2128.9676735664675
SID138156,2463.109693765439
SID138177,2227.0694585855576
SID138235,2138.0154006265666
SID138301,3087.5714582310884
SID138393,3811.28914785787
SID138399,2865.191344662198
SID138412,3280.3505660802157
SID138429,1936.3964813376444
SID138486,2479.5594551148747
SID138499,2833.9370232769074
SID138505,2836.8583309371006
SID138520,3258.3636968112633
SID138529,2226.6343259450423
SID138535,1567.4582858693398
SID138543,1906.1531709811075
SID138554,3051.270736339963
SID138567,2138.1186091823142
SID138570,2958.9877147371067
SID138707,2897.916466717243
SID138729,3817.3022953843297
SID138772,3493.3536270092673
SID138798,2418.506942004438
SID13889,1933.7951640594206
SID138920,4157.688420221255
SID138998,3229.620282224779
SID139019,2809.1238482237095
SID139045,2495.6488249361796
SID139088,2284.6250535488225
SID139158,2148.0208129807156
SID139184,2654.040702643281
SID139209,2221.9008055568697
SID139212,2285.5977630605685
SID13933,2955.5933550526106
SID139457,2186.431565798868
SID139519,2473.3591504316882
SID139523,2289.046565180292
SID139528,3291.692457415667
SID139586,2012.7379424283743
SID139716,2571.360509678913
SID139780,3030.871646526774
SID139927,2923.8414892052306
SID140050,3662.546757684084
SID140087,3374.894365543815
SID140097,2157.1324053644967
SID140145,2045.5615833311833
SID140160,2163.385865906332
SID140265,2098.987453400264
SID140336,2481.7651625270996
SID14040,2440.6869051415647
SID140452,2482.1286099445633
SID140520,2126.7170832271063
SID140876,2860.6893302709354
SID140900,2968.928805654847
SID140930,3239.54862764976
SID140970,3755.6358853236234
SID140973,2612.7268687629576
SID140974,2289.685742255868
SID140983,2169.490904504196
SID14107,4311.6872403771395
SID141080,2623.947381658451
SID141099,2470.787864348157
SID141100,2470.787864348157
SID141147,2197.2397715962793
SID141168,2084.4369705507697
SID141190,2933.2562600449833
SID141263,4912.301897440778
SID141334,2389.1212036707643
SID141342,2451.592344359136
SID141350,2566.0165513381125
SID14138,2973.42326100212
SID141387,1937.7674960187312
SID141421,2610.3571855297296
SID141440,2175.3312671678423
SID141466,2221.0134535821135
SID141473,2998.4660826518566
SID141546,1875.588326044761
SID141566,2387.5974777276842
SID141658,2237.14802569127
SID141669,4588.435643506368
SID141785,2999.7737640617547
SID141789,2825.9655833586617
SID141879,2012.8284677465897
SID141946,2025.1126776965966
SID141984,2312.563192732502
SID142112,2283.547684053528
SID142137,2172.16232169689
SID14217,3086.3371380732083
SID142205,2384.0605273149563
SID14225,2423.4143818019134
SID142375,2082.3536868904844
SID142475,5671.0192570863455
SID142489,3502.367598754204
SID142565,4068.6809365497006
SID142673,3702.2563399159767
SID142698,2702.183196508843
SID142699,2600.258808579875
SID142742,3183.86646611731
SID142750,2764.3527986017384
SID142809,2220.5371946694327
SID142856,2916.1647056577117
SID142863,3838.314572773767
SID142878,2607.250498132175
SID14292,2893.315463123409
SID142920,2302.2556682191985
SID142989,2171.906631406077
SID143025,2528.7612149462166
SID143248,2625.815633077752
SID143258,4382.6926788140545
SID143338,1789.3690150605255
SID143550,2529.8051728630517
SID143580,2173.595582280475
SID143603,2096.4178287367026
SID143709,2098.952947722896
SID14373,3401.6536579655585
SID143792,2595.457774208446
SID143953,2995.61069429347
SID143996,2094.1673130153936
SID143997,2263.318170601109
SID144061,2232.4306082685403
SID144223,2065.4170904407865
SID144267,2579.769866919707
SID14427,1996.3352535970148
SID144334,2373.7853179780736
SID144360,2384.6587419254456
SID144427,2755.2223961272493
SID144532,3180.130599719823
SID144562,2105.3711332713897
SID144634,1988.6307535668966
SID144713,3789.4007033531316
SID144753,2956.529890870725
SID144812,2471.0752754106875
SID144991,3541.769803283589
SID145009,3398.6852168180944
SID145133,2955.9278105920953
SID145154,1749.4387295670779
SID145218,2419.2602489565816
SID145278,3046.973690927247
SID145397,2746.553250037548
SID145416,2470.835526652919
SID145567,2561.789558348149
SID145574,2629.164311310443
SID145611,2504.2733653381792
SID14565,2536.59647531001
SID145654,2435.72035224199
SID145723,3848.4112048971397
SID145767,1782.4800045691982
SID145787,3030.091109372201
SID145815,1897.2435082175812
SID145835,3660.6146883725396
SID145870,3068.1145555260005
SID145885,2291.0965170628738
SID1459,3535.4980850817187
SID145924,2933.2242489491077
SID145946,2670.7200840837727
SID145965,2446.449595576084
SID146022,2147.536894491354
SID146056,4810.811899724044
SID146078,2964.5139237789385
SID146110,2214.646227967386
SID146131,2189.677045305364
SID146143,1849.0019471824946
SID146202,1969.0859753437908
SID146208,4052.4394920612126
SID146338,4150.779759722546
SID146436,4627.099350900118
SID146445,2891.834903522087
SID146546,2725.179256331992
SID146553,2205.266516071734
SID146694,2147.252785257032
SID146711,2112.909654255471
SID146891,2467.0844285999
SID146944,4405.674719759627
SID146981,2238.9682744839674
SID147130,2600.867339711108
SID147298,3928.319032561276
SID147506,2696.7157951203963
SID147680,5002.975665313593
SID14769,2410.8625765465854
SID147692,2589.6900814462283
SID147718,1943.9633274966548
SID147730,2496.511804425476
SID147787,2539.1951454392697
SID147901,1972.5965631340111
SID147907,1720.129648173547
SID148019,2836.101405365406
SID14806,3042.0243356187275
SID14807,2115.379746823762
SID148158,1865.673916504826
SID148172,1632.1655496274097
SID148221,3365.071017544542
SID148304,2684.5297134536113
SID148392,2669.025762492376
SID14869,3156.556362410347
SID148705,2651.6247385024585
SID148734,2157.252853289951
SID148803,1822.063405565868
SID148818,2379.7327909107285
SID148877,2697.587242540233
SID148909,2131.5443719765562
SID148960,1873.2078886521447
SID148961,2459.455122603178
SID149007,2833.538843848151
SID149026,2188.9364492892864
SID149079,3042.1413375806283
SID149210,2718.2684244648726
SID149224,2234.475941239046
SID149237,2287.815006744694
SID149285,3863.630882351398
SID149295,3672.2421445616087
SID149337,2513.769737490888
SID14941,2000.306363166984
SID149479,3506.9206037973486
SID149499,2078.3593091777907
SID149538,1892.1774266406317
SID149555,2271.3596483559427
SID149671,1975.2173913359695
SID149705,2332.278292676354
SID149726,2776.0526770235733
SID149734,3005.3154197386098
SID14989,4785.77476948133
SID14990,2421.568107526205
SID149925,3090.711876381907
SID149990,2322.2317146203136
SID149995,2373.2153643123984
SID150050,3757.249592592772
SID150061,2151.1693241534854
SID15016,3311.270359645974
SID150352,2375.872304556711
SID150388,4349.901885809287
SID150446,2836.436814599333
SID150540,2654.5595893028494
SID150550,2428.4649698562994
SID150919,2188.515431808926
SID15101,2772.383786053744
SID151036,3053.31032152341
SID151049,2289.6811207653186
SID151083,1963.508041779813
SID151085,2794.6894912300695
SID15110,1884.184564471078
SID151227,2761.5815740597054
SID151236,4029.273947527436
SID151240,4029.273947527436
SID151505,2731.1344703829864
SID151612,2612.9452434330237
SID151637,3342.3143624271374
SID151719,1494.9858660017962
SID151819,4170.417031628992
SID151881,3107.92867463067
SID152074,5125.638615792332
SID152217,1290.8023605142985
SID152223,1157.0159178749757
SID152348,2621.710127774765
SID152427,2669.3689771717277
SID15243,4825.7681541718875
SID152494,2356.2809893764575
SID1525,2327.7056530697864
SID152551,2207.2591366789025
SID152589,2200.7090485731924
SID15262,2457.6349521527545
SID152717,1896.1041199825365
SID152760,1739.153565668451
SID152764,2322.361118312075
SID15278,2904.2272478475797
SID152800,2841.6629554150513
SID152916,2230.9466265602077
SID15293,4818.773352132037
SID152935,2073.708752909758
SID152997,2207.8580361715317
SID153084,3780.183329618558
SID153103,2611.989372619429
SID153145,3416.590570035361
SID153237,4980.3864633437215
SID153345,2001.2436726845394
SID153511,3665.738132799831
SID153523,2958.887543941047
SID153528,2520.3095400666884
SID153549,3727.1010376794015
SID15357,3191.3463821304595
SID153640,2065.1358451191686
SID153657,2091.530393212524
SID153734,4177.872080710206
SID153754,2638.7397989707124
SID15383,2446.429387070485
SID153884,2535.2533140762675
SID15389,2744.137994374396
SID153911,5674.579935277593
SID153948,2514.637821881467
SID153959,2082.7295821083335
SID154082,3163.862527127084
SID154084,3163.862527127084
SID15421,3303.028198263614
SID154257,2113.779492520011
SID15426,3016.6226965994747
SID154371,5122.499133661045
SID154490,3365.4659135367033
SID154497,2207.8742674332075
SID154580,3081.7615269983785
SID154623,2351.025540393669
SID154626,2211.3700795889426
SID154705,2826.023117504036
SID154706,2162.4424482228246
SID154769,1902.7435209504222
SID154779,2273.206629628459
SID154787,4256.412232123342
SID154815,3399.675624127808
SID154848,2269.1823592924766
SID155013,2180.7148371037733
SID155036,3071.8573140321128
SID155074,1980.9490298817846
SID155076,1980.9490298817846
SID155116,2829.9641860844417
SID155145,2975.861361053942
SID155194,2410.134615533087
SID155207,2925.4705397501834
SID155242,2405.4587654037246
SID155605,1937.6110337734224
SID155681,2172.386345251376
SID155776,3351.8965019207
SID155779,3053.4362728573033
SID155794,2452.5243908274206
SID155861,1573.6288915720388
SID155988,1501.3534446245205
SID15599,2924.5006363177704
SID156011,2613.673296861775
SID156082,1863.7958878263626
SID156103,2328.012399776182
SID156143,2074.0000541848517
SID156186,2596.67772113661
SID156210,3036.4128566251816
SID156227,2210.241560075462
SID156232,4326.578075438168
SID156244,3459.130246847768
SID156365,1981.8640798385427
SID156420,1980.0112185858727
SID156562,2419.154976095383
SID156628,2101.7299774279613
SID156713,2820.709313089547
SID156717,2108.914522379843
SID156905,3503.3496760849707
SID156911,2161.962259159402
SID157013,5033.551939953829
SID157030,2421.9690086186765
SID157033,3796.059670137974
SID157152,2580.8098782998836
SID157275,2323.7381439929163
SID157344,2356.5799718413236
SID157345,2361.1844947634513
SID15735,3444.0291357931224
SID157351,4129.333123672591
SID157488,2879.078711791433
SID157522,2244.5327911738555
SID15757,2778.44095605242
SID157571,2389.8878392400643
SID157574,1769.8280182974756
SID157645,2865.3846883689903
SID157655,2097.36737608017
SID15770,3028.816198892025
SID157782,2591.0116732592373
SID157852,2331.5323878506974
SID157954,2138.9155792084434
SID158029,2345.1880130413715
SID158165,3204.399788865508
SID158168,1972.487593620065
SID158223,2342.073519706001
SID158260,4451.339668738185
SID158383,2926.9937954971956
SID158388,2379.5736116258436
SID158415,1990.1879927011566
SID158484,3246.1112869611097
SID158559,2106.807423769539
SID158589,2842.5760852417015
SID158646,2424.849188499848
SID158653,2056.909596074758
SID158678,4313.5315899876705
SID158767,2482.2113328216697
SID158779,2495.773602794217
SID158803,3894.119651871615
SID158830,3578.225825026439
SID15886,2391.177119375595
SID15887,3530.3478242869924
SID158877,2790.6973931519824
SID158898,3004.340725790162
SID15903,2149.110781283732
SID159069,2108.0205910865293
SID159071,1772.0318714999714
SID159081,2292.6500912154193
SID159122,4940.968793127582
SID159142,2616.5577769979686
SID159151,2432.6780849652373
SID159152,3280.190119892412
SID159428,2532.5481149880266
SID159508,2136.1008308812184
SID159575,3063.977720725766
SID159589,1987.4371274994783
SID159671,2116.9878716363532
SID159688,2721.385223087731
SID159822,4903.242631685664
SID159838,2284.8902880146657
SID159850,2332.5777419816827
SID159872,2192.9394902536305
SID159966,2133.339565193071
SID160190,2774.4056492093096
SID160211,1911.3317757592254
SID160254,2328.5923982446034
SID16037,1673.9323676561721
SID160449,3897.446000957066
SID160614,2428.094040077079
SID160626,3975.640782155363
SID160693,3159.517671449067
SID160762,2951.1594288318524
SID160889,2691.4817557362335
SID161258,3209.908723857704
SID161390,4417.326071067505
SID161451,2411.4491744784527
SID161482,6033.8107777850855
SID161572,3672.237970341081
SID161598,3684.949911490664
SID161744,2250.8133539057894
SID161755,1970.1915891289968
SID161785,2197.9060022394206
SID161833,2307.498529805395
SID161896,3331.2339580945613
SID1619,1994.9257841890837
SID161909,2589.3226143583383
SID161912,2610.887568745193
SID161913,2527.553597443009
SID161974,2596.5515656537177
SID161982,1929.378765878049
SID161995,2189.5463693461506
SID161999,1723.3735378734361
SID162063,2380.204978498775
SID162102,4347.249916403779
SID162144,2206.5489216143424
SID162168,2132.8366619342833
SID162326,2189.9161263375904
SID162476,2059.822223671959
SID162478,2596.8495674860624
SID162487,2140.3488280234214
SID162643,2520.411573653457
SID162702,4472.351688299254
SID162830,2069.362938484376
SID162838,2491.819158916138
SID16314,4571.721158193455
SID163394,2247.9877671301533
SID163470,2207.9392727694785
SID163490,2518.903140566559
SID163496,2451.9513293394343
SID163526,2974.137752107264
SID163530,2329.687659582241
SID163643,2047.5213819632313
SID163672,3815.2271705520034
SID163680,2179.1950658506385
SID163732,2611.492586662405
